customer_key,customer_id,customer_number,firstname,lastname,gender,birthdate,marital_status,country,create_date
318,11317,AW00011317,Victoria,Russell,Female,1963-09-14,Single,United States,2025-10-08
319,11318,AW00011318,Jessica,Wilson,Female,1958-04-25,Single,United States,2025-10-08
320,11319,AW00011319,Jade,Bailey,Female,1948-04-23,Married,United States,2025-10-08
321,11320,AW00011320,Morgan,Hill,Female,1942-12-24,Married,United States,2025-10-08
322,11321,AW00011321,Terrance,Raman,Male,1944-01-05,Married,United States,2025-10-08
323,11322,AW00011322,Sydney,Garcia,Female,1943-09-12,Married,United States,2025-10-08
324,11323,AW00011323,Jose,Patterson,Male,1943-12-18,Single,United States,2025-10-08
325,11324,AW00011324,Zachary,Anderson,Male,1944-11-10,Married,United States,2025-10-08
326,11325,AW00011325,Elijah,Ross,Male,1944-12-29,Single,United States,2025-10-08
327,11326,AW00011326,Rafael,Xie,Male,1944-12-23,Married,United States,2025-10-08
328,11327,AW00011327,Jaime,Moreno,Male,1945-09-01,Married,United States,2025-10-08
329,11328,AW00011328,Julian,Griffin,Male,1945-06-30,Married,Canada,2025-10-08
330,11329,AW00011329,Andy,Alvarez,Male,1946-01-22,Single,United States,2025-10-08
331,11330,AW00011330,Ryan,Thompson,Male,1945-11-10,Married,Canada,2025-10-08
332,11331,AW00011331,Samantha,Jenkins,Female,1974-01-03,Married,Canada,2025-10-08
333,11332,AW00011332,Deanna,Ramos,Female,1968-04-02,Single,Germany,2025-10-08
334,11333,AW00011333,Emily,Miller,Female,1968-01-07,Married,United Kingdom,2025-10-08
335,11334,AW00011334,Nicole,Brown,Female,1966-09-19,Married,United Kingdom,2025-10-08
336,11335,AW00011335,Carla,Raman,Female,1977-12-18,Married,Germany,2025-10-08
337,11336,AW00011336,Shaun,Raji,Male,1973-03-08,Married,France,2025-10-08
338,11337,AW00011337,Jerome,Romero,Male,1967-03-21,Married,United Kingdom,2025-10-08
339,11338,AW00011338,Frank,Navarro,Male,1972-08-06,Married,Germany,2025-10-08
340,11339,AW00011339,Dennis,She,Male,1967-01-05,Single,France,2025-10-08
341,11340,AW00011340,Melody,Munoz,Female,1947-04-03,Married,France,2025-10-08
342,11341,AW00011341,Randy,Zeng,Male,1942-02-18,Married,United Kingdom,2025-10-08
343,11342,AW00011342,Marshall,Wang,Male,1973-03-07,Married,France,2025-10-08
344,11343,AW00011343,Arthur,Carlson,Male,1975-03-09,Married,United Kingdom,2025-10-08
345,11344,AW00011344,Jessie,Jimenez,Female,1963-01-21,Married,United Kingdom,2025-10-08
346,11345,AW00011345,Robin,Ramos,Female,1962-09-09,Single,France,2025-10-08
347,11346,AW00011346,Deanna,Gutierrez,Female,1966-05-18,Single,France,2025-10-08
348,11347,AW00011347,Roy,Navarro,Male,1972-06-17,Married,Germany,2025-10-08
349,11348,AW00011348,Shawn,Rai,Male,1961-03-21,Married,Germany,2025-10-08
350,11349,AW00011349,Mindy,Luo,Female,1965-08-30,Married,Germany,2025-10-08
351,11350,AW00011350,Cara,Zhou,Female,1942-07-14,Married,United Kingdom,2025-10-08
352,11351,AW00011351,Anne,Ramos,Female,1950-04-02,Single,United Kingdom,2025-10-08
353,11352,AW00011352,Raymond,Rodriguez,Male,1945-09-04,Married,France,2025-10-08
354,11353,AW00011353,Carrie,Ortega,Female,1946-12-09,Single,United Kingdom,2025-10-08
355,11354,AW00011354,Deanna,Suarez,Female,1947-08-23,Married,Germany,2025-10-08
356,11355,AW00011355,Roberto,Gutierrez,Male,1948-06-26,Married,United Kingdom,2025-10-08
357,11356,AW00011356,Terrence,Carson,Male,1985-11-24,Single,Australia,2025-10-08
358,11357,AW00011357,Ramon,Ye,Male,1984-09-19,Single,Australia,2025-10-08
359,11358,AW00011358,Cynthia,Malhotra,Female,1984-05-10,Single,Australia,2025-10-08
360,11359,AW00011359,Jarrod,Prasad,Male,1984-03-03,Single,Australia,2025-10-08
361,11360,AW00011360,Tyrone,Serrano,Male,1984-01-30,Single,Australia,2025-10-08
362,11361,AW00011361,Cindy,Ramos,Female,1982-10-26,Married,Australia,2025-10-08
363,11362,AW00011362,Damien,Shan,Male,1983-05-11,Married,Australia,2025-10-08
364,11363,AW00011363,Julian,Ross,Male,1983-04-19,Single,Australia,2025-10-08
365,11364,AW00011364,Jennifer,Collins,Female,1985-03-22,Single,Australia,2025-10-08
366,11365,AW00011365,Brittney,Sun,Female,1984-12-06,Single,Australia,2025-10-08
367,11366,AW00011366,Virginia,Patel,Female,1985-04-23,Married,Australia,2025-10-08
368,11367,AW00011367,Calvin,Nara,Male,1984-08-21,Married,Australia,2025-10-08
369,11368,AW00011368,Edward,Miller,Male,1984-05-24,Single,Australia,2025-10-08
370,11369,AW00011369,Ashlee,Tang,Female,1984-02-01,Married,Australia,2025-10-08
371,11370,AW00011370,Alicia,Xu,Female,1983-09-29,Married,Australia,2025-10-08
372,11371,AW00011371,Lacey,Jai,Female,1983-11-24,Married,Australia,2025-10-08
373,11372,AW00011372,Wendy,Romero,Female,1983-11-12,Single,Australia,2025-10-08
374,11373,AW00011373,Carly,Luo,Female,1954-09-16,Married,Germany,2025-10-08
375,11374,AW00011374,Jimmy,Ortega,Male,1948-12-25,Single,Germany,2025-10-08
376,11375,AW00011375,Francisco,Martinez,Male,1948-11-05,Married,United Kingdom,2025-10-08
377,11376,AW00011376,Lance,Vazquez,Male,1948-12-07,Single,United Kingdom,2025-10-08
378,11377,AW00011377,David,Robinett,Male,1966-08-23,Married,Germany,2025-10-08
379,11378,AW00011378,Shannon,Liang,Female,1965-11-19,Single,France,2025-10-08
380,11379,AW00011379,Gary,Vazquez,Male,1976-05-13,Married,France,2025-10-08
381,11380,AW00011380,Mitchell,Kumar,Male,1964-08-29,Single,Germany,2025-10-08
382,11381,AW00011381,Meredith,Raman,Female,1970-08-18,Married,United Kingdom,2025-10-08
383,11382,AW00011382,Edward,Patterson,Male,1974-07-15,Married,France,2025-10-08
384,11383,AW00011383,Marie,Gill,Female,1966-02-25,Married,France,2025-10-08
385,11384,AW00011384,Tiffany,Wang,Female,1971-10-13,Married,France,2025-10-08
386,11385,AW00011385,Miguel,Allen,Male,1971-08-08,Single,United Kingdom,2025-10-08
387,11386,AW00011386,Jaclyn,Cai,Female,1971-11-02,Married,Germany,2025-10-08
388,11387,AW00011387,Megan,Ramirez,Female,1964-11-29,Single,United Kingdom,2025-10-08
389,11388,AW00011388,Joseph,Martin,Male,1965-01-20,Married,United Kingdom,2025-10-08
390,11389,AW00011389,Karl,Shan,Male,1981-04-20,Single,Germany,2025-10-08
391,11390,AW00011390,Christine,Raji,Female,1976-04-17,Single,France,2025-10-08
392,11391,AW00011391,Lindsay,Xie,Female,1976-06-25,Single,Germany,2025-10-08
393,11392,AW00011392,Willie,Zhao,Male,1981-02-03,Single,Germany,2025-10-08
394,11393,AW00011393,Kurt,Pal,Male,1974-07-17,Single,France,2025-10-08
395,11394,AW00011394,George,McDonald,Male,1975-04-22,Single,United Kingdom,2025-10-08
396,11395,AW00011395,Beth,Gutierrez,Female,1976-04-16,Single,Germany,2025-10-08
397,11396,AW00011396,Ian,Lopez,Male,1975-04-04,Married,Germany,2025-10-08
398,11397,AW00011397,Latoya,Shan,Female,1974-12-02,Single,France,2025-10-08
399,11398,AW00011398,Colin,Nath,Male,1975-03-09,Single,United Kingdom,2025-10-08
400,11399,AW00011399,Brenda,Mehta,Female,1975-02-01,Single,France,2025-10-08
401,11400,AW00011400,Franklin,Raji,Male,1980-04-15,Single,United Kingdom,2025-10-08
402,11401,AW00011401,Linda,Navarro,Female,1975-02-23,Married,France,2025-10-08
403,11402,AW00011402,Kelli,Cai,Female,1975-05-20,Married,France,2025-10-08
404,11403,AW00011403,Nancy,Schmidt,Female,1980-01-06,Single,France,2025-10-08
405,11404,AW00011404,Megan,Taylor,Female,1957-06-30,Single,Germany,2025-10-08
406,11405,AW00011405,Bonnie,Goel,Female,1957-08-16,Single,Germany,2025-10-08
407,11406,AW00011406,Latoya,Xu,Female,1957-12-31,Married,France,2025-10-08
408,11407,AW00011407,Mario,She,Male,1957-09-30,Married,Germany,2025-10-08
409,11408,AW00011408,Darren,Gill,Male,1964-05-10,Married,United Kingdom,2025-10-08
410,11409,AW00011409,Jacqueline,Hayes,Female,1979-03-02,Single,France,2025-10-08
411,11410,AW00011410,Maurice,Goel,Male,,Married,France,2025-10-08
412,11411,AW00011411,Devin,Ross,Male,1959-08-12,Married,Germany,2025-10-08
413,11412,AW00011412,Sydney,Bryant,Female,1959-10-07,Single,Germany,2025-10-08
414,11413,AW00011413,Megan,Stewart,Female,1959-10-13,Married,United Kingdom,2025-10-08
415,11414,AW00011414,Ian,Richardson,Male,1959-09-15,Single,United Kingdom,2025-10-08
416,11415,AW00011415,Randy,She,Male,1949-12-03,Single,Germany,2025-10-08
417,11416,AW00011416,Katrina,Becker,Female,1950-09-16,Married,France,2025-10-08
418,11417,AW00011417,Lacey,Zheng,Female,1950-08-26,Married,France,2025-10-08
419,11418,AW00011418,Rafael,Hu,Male,1950-08-09,Single,Germany,2025-10-08
420,11419,AW00011419,Kyle,Scott,Male,1950-08-18,Married,United Kingdom,2025-10-08
421,11420,AW00011420,Jordan,Turner,Male,1952-01-09,Married,France,2025-10-08
422,11421,AW00011421,Amy,Sun,Female,1952-01-16,Married,Germany,2025-10-08
423,11422,AW00011422,Dustin,Deng,Male,1952-02-29,Married,United Kingdom,2025-10-08
424,11423,AW00011423,Jasmine,Stewart,Female,1960-05-04,Married,Germany,2025-10-08
425,11424,AW00011424,Pamela,Garcia,Female,1964-12-03,Married,Germany,2025-10-08
426,11425,AW00011425,Ariana,Gray,Female,1965-08-02,Married,France,2025-10-08
427,11426,AW00011426,Kristopher,Mehta,Male,1959-04-01,Married,Germany,2025-10-08
428,11427,AW00011427,Desiree,Dominguez,Female,1959-06-17,Married,Germany,2025-10-08
429,11428,AW00011428,Deanna,Perez,Female,1959-02-19,Single,Germany,2025-10-08
430,11429,AW00011429,Marco,Lopez,Male,1958-01-13,Married,France,2025-10-08
431,11430,AW00011430,Casey,Yuan,Female,1957-09-21,Married,Germany,2025-10-08
432,11431,AW00011431,Bryant,Garcia,Male,1974-10-20,Married,Germany,2025-10-08
433,11432,AW00011432,Dominique,Prasad,Female,1957-03-10,Married,France,2025-10-08
434,11433,AW00011433,Maurice,Shan,Male,1957-03-01,Married,France,2025-10-08
435,11434,AW00011434,Andre,Lopez,Male,1962-05-02,Married,United Kingdom,2025-10-08
436,11435,AW00011435,Robin,Romero,Female,1955-09-03,Single,Germany,2025-10-08
437,11436,AW00011436,Taylor,Cox,Female,1956-03-17,Married,United Kingdom,2025-10-08
438,11437,AW00011437,Alfredo,Moreno,Male,1955-06-16,Married,France,2025-10-08
439,11438,AW00011438,Jenny,Nara,Female,1955-04-13,Married,Germany,2025-10-08
440,11439,AW00011439,Janet,Munoz,Female,1953-11-14,Married,France,2025-10-08
441,11440,AW00011440,Sergio,Weber,Male,1953-03-26,Married,France,2025-10-08
442,11441,AW00011441,Erika,Gomez,Female,1952-12-09,Married,France,2025-10-08
443,11442,AW00011442,Joseph,Harris,Male,1953-05-13,Married,France,2025-10-08
444,11443,AW00011443,Grace,Griffin,Female,1981-11-19,Single,Australia,2025-10-08
445,11444,AW00011444,Tina,Mehta,Female,1981-10-26,Married,Australia,2025-10-08
446,11445,AW00011445,Kari,Kim,Female,1980-01-18,Single,Australia,2025-10-08
447,11446,AW00011446,Bethany,Chander,Female,1980-02-09,Single,Australia,2025-10-08
448,11447,AW00011447,Jennifer,Roberts,Female,1980-02-13,Married,Australia,2025-10-08
449,11448,AW00011448,Kyle,Patterson,Male,1980-10-25,Single,Australia,2025-10-08
450,11449,AW00011449,Alvin,Hu,Male,1980-08-01,Married,Australia,2025-10-08
451,11450,AW00011450,Brett,Mehta,Male,1981-05-11,Single,Australia,2025-10-08
452,11451,AW00011451,Ruben,Muñoz,Male,1980-05-08,Single,Australia,2025-10-08
453,11452,AW00011452,Erika,Rubio,Female,1979-05-05,Single,Australia,2025-10-08
454,11453,AW00011453,Stanley,Malhotra,Male,1984-08-17,Single,Australia,2025-10-08
455,11454,AW00011454,Melinda,Navarro,Female,1979-10-20,Single,Australia,2025-10-08
456,11455,AW00011455,Ross,Sanz,Male,1979-10-19,Married,Australia,2025-10-08
457,11456,AW00011456,Jon,Gao,Male,1980-01-05,Married,Australia,2025-10-08
458,11457,AW00011457,Jaime,Gutierrez,Female,1978-11-18,Married,Australia,2025-10-08
459,11458,AW00011458,Bianca,Liu,Female,1978-10-03,Married,Australia,2025-10-08
460,11459,AW00011459,Tasha,Deng,Female,1978-04-12,Single,Australia,2025-10-08
461,11460,AW00011460,Melvin,Chande,Male,1983-10-04,Single,Australia,2025-10-08
462,11461,AW00011461,Victor,Jimenez,Male,1977-09-22,Single,Australia,2025-10-08
463,11462,AW00011462,Laura,Lin,Female,1977-07-18,Married,Australia,2025-10-08
464,11463,AW00011463,Alisha,Beck,Female,1977-09-09,Married,Australia,2025-10-08
465,11464,AW00011464,Alejandro,Huang,Male,1977-05-15,Married,Australia,2025-10-08
466,11465,AW00011465,Louis,Luo,Male,1976-08-18,Married,Australia,2025-10-08
467,11466,AW00011466,Grant,Tang,Male,1977-01-30,Married,Australia,2025-10-08
468,11467,AW00011467,Arturo,Zheng,Male,1975-04-06,Married,Australia,2025-10-08
469,11468,AW00011468,Jaclyn,Andersen,Female,1980-12-15,Married,United Kingdom,2025-10-08
470,11469,AW00011469,Edwin,Raji,Male,1978-10-14,Single,United Kingdom,2025-10-08
471,11470,AW00011470,Jay,Suarez,Male,1979-03-25,Single,Germany,2025-10-08
472,11471,AW00011471,Latasha,Suarez,Female,1979-03-25,Single,France,2025-10-08
473,11472,AW00011472,Kenneth,Kumar,Male,1968-09-30,Single,Australia,2025-10-08
474,11473,AW00011473,Grace,Henderson,Female,1986-01-30,Single,France,2025-10-08
475,11474,AW00011474,Melvin,Xu,Male,1985-08-21,Single,United Kingdom,2025-10-08
476,11475,AW00011475,Cesar,Subram,Male,1984-04-07,Single,United Kingdom,2025-10-08
477,11476,AW00011476,Erika,Navarro,Female,1980-05-16,Married,United Kingdom,2025-10-08
478,11477,AW00011477,Tristan,Hughes,Male,1984-06-21,Single,Germany,2025-10-08
479,11478,AW00011478,Billy,Hernandez,Male,1984-02-22,Single,France,2025-10-08
480,11479,AW00011479,Darryl,Wu,Male,1978-10-20,Married,France,2025-10-08
481,11480,AW00011480,Colleen,Ma,Female,1984-03-07,Married,France,2025-10-08
482,11481,AW00011481,Erica,Hu,Female,1978-11-20,Married,Germany,2025-10-08
483,11482,AW00011482,Adrienne,Torres,Female,1978-01-16,Single,United Kingdom,2025-10-08
484,11483,AW00011483,Calvin,Chande,Male,1983-05-19,Married,France,2025-10-08
485,11484,AW00011484,Erick,Sai,Male,1983-03-03,Single,Germany,2025-10-08
486,11485,AW00011485,Donald,Chandra,Male,1978-02-04,Married,United Kingdom,2025-10-08
487,11486,AW00011486,Ariana,Rogers,Female,1982-05-21,Single,Germany,2025-10-08
488,11487,AW00011487,Morgan,Jones,Female,1977-01-05,Single,France,2025-10-08
489,11488,AW00011488,Jermaine,Lopez,Male,1977-03-20,Single,United Kingdom,2025-10-08
490,11489,AW00011489,Deborah,Goel,Female,1976-09-03,Single,United Kingdom,2025-10-08
491,11490,AW00011490,Danny,Rubio,Male,1976-07-05,Single,France,2025-10-08
492,11491,AW00011491,Andre,Perez,Male,1982-04-02,Married,United Kingdom,2025-10-08
493,11492,AW00011492,Terrence,Chander,Male,1982-11-15,Single,Germany,2025-10-08
494,11493,AW00011493,Dawn,Wu,Female,1976-05-31,Single,United Kingdom,2025-10-08
495,11494,AW00011494,Jimmy,Gutierrez,Male,1976-01-25,Single,United Kingdom,2025-10-08
496,11495,AW00011495,Francis,Jimenez,Male,1977-03-03,Single,Germany,2025-10-08
497,11496,AW00011496,Gary,Ortega,Male,1976-04-15,Single,United Kingdom,2025-10-08
498,11497,AW00011497,Katrina,Nath,Female,1981-11-22,Single,United Kingdom,2025-10-08
499,11498,AW00011498,Arturo,Sun,Male,1979-07-15,Single,Canada,2025-10-08
500,11499,AW00011499,Pedro,Vance,Male,1980-05-13,Single,United States,2025-10-08
501,11500,AW00011500,Sarah,Simmons,Female,1980-03-17,Single,Canada,2025-10-08
502,11501,AW00011501,Brandy,Chandra,Female,1981-01-03,Single,Canada,2025-10-08
503,11502,AW00011502,Jared,Peterson,Male,1980-09-03,Single,Canada,2025-10-08
504,11503,AW00011503,Dennis,Wu,Male,1936-04-11,Married,United States,2025-10-08
505,11504,AW00011504,Jordan,Baker,Female,1936-10-17,Married,United States,2025-10-08
506,11505,AW00011505,Jasmine,Powell,Female,1972-01-04,Single,Canada,2025-10-08
507,11506,AW00011506,Nicholas,Brown,Male,1971-11-14,Single,Canada,2025-10-08
508,11507,AW00011507,Isabella,Russell,Female,1972-05-19,Single,Canada,2025-10-08
509,11508,AW00011508,Elizabeth,Wilson,Female,1972-01-04,Single,United States,2025-10-08
510,11509,AW00011509,Roger,Harui,Female,1964-07-22,Married,United States,2025-10-08
511,11510,AW00011510,Seth,Roberts,Male,1959-01-10,Married,Canada,2025-10-08
512,11511,AW00011511,Caleb,Perry,Male,1964-06-10,Married,United States,2025-10-08
513,11512,AW00011512,Natalie,Campbell,Female,1976-08-05,Single,Canada,2025-10-08
514,11513,AW00011513,Alyssa,Howard,Female,1965-09-23,Single,Canada,2025-10-08
515,11514,AW00011514,Dalton,Diaz,Male,1965-04-16,Married,United States,2025-10-08
516,11515,AW00011515,Shannon,Huang,Female,1959-08-25,Married,United States,2025-10-08
517,11516,AW00011516,Mya,Gonzales,Female,1976-10-13,Married,United States,2025-10-08
518,11517,AW00011517,Katherine,Bryant,Female,1959-12-18,Married,United States,2025-10-08
519,11518,AW00011518,Edward,Washington,Male,1960-11-06,Married,United States,2025-10-08
520,11519,AW00011519,Jerome,Navarro,Male,1960-09-13,Married,Canada,2025-10-08
521,11520,AW00011520,Jada,Morgan,Female,1960-10-08,Married,Canada,2025-10-08
522,11521,AW00011521,Ariana,Peterson,Female,1977-12-01,Married,United States,2025-10-08
523,11522,AW00011522,Christian,Hughes,Male,1972-06-17,Married,United States,2025-10-08
524,11523,AW00011523,Lucas,Taylor,Male,1962-02-07,Married,Canada,2025-10-08
525,11524,AW00011524,Alyssa,Jackson,Female,1961-07-22,Married,United States,2025-10-08
526,11525,AW00011525,Ariana,Cook,Female,1961-07-08,Married,United States,2025-10-08
527,11526,AW00011526,Katherine,Diaz,Female,1973-01-30,Married,Canada,2025-10-08
528,11527,AW00011527,Jenna,Green,Female,1961-12-02,Married,United States,2025-10-08
529,11528,AW00011528,Joan,Washington,Female,1968-08-15,Married,United States,2025-10-08
530,11529,AW00011529,Austin,Bryant,Male,1963-05-16,Married,United States,2025-10-08
531,11530,AW00011530,Andrew,Martinez,Male,1963-01-23,Married,Canada,2025-10-08
532,11531,AW00011531,Nina,Yuan,Female,1962-07-07,Married,United States,2025-10-08
533,11532,AW00011532,Lauren,Miller,Female,1962-08-26,Married,United States,2025-10-08
534,11533,AW00011533,Ebony,Gill,Female,1968-07-17,Married,United States,2025-10-08
535,11534,AW00011534,Cameron,Lewis,Male,1964-05-12,Single,United States,2025-10-08
536,11535,AW00011535,Devin,Nelson,Male,1963-12-31,Married,United States,2025-10-08
537,11536,AW00011536,Logan,Chow,Male,1969-04-13,Married,United States,2025-10-08
538,11537,AW00011537,Dakota,Ross,Male,1963-09-21,Married,United States,2025-10-08
539,11538,AW00011538,Nicole,Taylor,Female,1965-02-24,Single,United States,2025-10-08
540,11539,AW00011539,Justin,Washington,Male,1970-08-18,Married,United States,2025-10-08
541,11540,AW00011540,Alberto,Navarro,Male,1970-01-24,Single,United States,2025-10-08
542,11541,AW00011541,Aidan,Ross,Male,1964-10-09,Single,United States,2025-10-08
543,11542,AW00011542,Alejandro,Tang,Male,1979-09-07,Single,United Kingdom,2025-10-08
544,11543,AW00011543,Sheena,Chande,Female,1973-08-16,Married,France,2025-10-08
545,11544,AW00011544,Joel,Garcia,Male,1979-05-04,Married,Germany,2025-10-08
546,11545,AW00011545,Reginald,Dominguez,Male,1973-09-22,Married,France,2025-10-08
